0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
LUCAT1,0.089997,0.202147,0.866230,0.528412,-0.322908,0.365750,0.051666,0.314206,-0.524932,0.017761,-1.037728,0.263697,0.290414,0.306094,0.907909,-0.407859,-0.198258,0.036443,0.040103,0.157978,0.079710,-1.004914,-0.591138,0.300018,-0.018671,0.668337,-0.302915,0.648414,0.744041,-0.627067,-0.409063,-0.089882,1
RMST,0.245617,-0.216560,0.516509,-0.277989,-0.561060,-0.282539,0.097621,0.278540,0.092117,-0.004553,-0.590575,0.550651,0.199734,0.189453,0.145055,0.027422,-0.027571,-0.375274,-0.519450,0.048528,-0.040052,-0.553303,-0.263095,0.270373,-0.223670,0.300798,0.330288,0.281177,0.393387,-0.264336,0.068480,0.237173,1
INHBA-AS1,0.202655,-0.254876,0.573153,-0.084488,-0.153617,-0.148814,0.157656,0.192934,-0.232939,-0.174528,-0.564704,0.676326,0.025811,0.119543,0.362369,0.164983,-0.049411,-0.280308,-0.563719,0.169376,0.045982,-0.338722,-0.639554,0.180547,-0.198571,0.302886,0.113066,0.364663,0.513728,-0.458747,-0.052947,-0.130829,1
LINC00173,0.198734,-0.474083,0.775342,-0.097513,-0.294337,-0.081921,-0.038915,0.204026,-0.182036,-0.147375,-0.364639,0.490796,0.122226,0.188944,0.411772,0.033960,-0.270129,-0.074131,-0.485035,0.022613,-0.124112,-0.538041,-0.272085,0.167100,0.000554,0.485458,0.366377,0.165508,0.248591,-0.459199,0.063928,0.374265,1
MIR503HG,0.339636,-0.223544,0.757334,-0.248350,-0.274548,-0.116898,0.057152,0.063331,0.025953,-0.131385,-0.454901,0.580323,-0.001556,0.260764,0.290146,0.069694,-0.162884,-0.145585,-0.538273,0.016284,0.107121,-0.394686,-0.432601,0.051489,0.081313,0.247624,0.277544,0.342303,0.363904,-0.512722,0.018031,0.132220,1
PCGEM1,0.031658,-0.082603,0.799924,0.209871,-0.802075,0.424604,0.370157,0.266356,0.150499,0.027701,-0.964244,0.845220,0.474389,0.495089,0.354965,-0.016734,-0.183476,-0.096897,-0.188228,0.268106,0.136492,-0.664749,-1.067161,0.620678,0.145873,0.604626,0.860316,0.556840,-0.520132,-0.405210,0.646245,0.323784,1
LINC00847,0.035297,-0.145877,0.820271,0.039488,-0.242417,0.010062,-0.000267,0.378061,-0.165095,-0.112295,-0.510390,0.493457,0.186106,0.135786,0.523163,-0.117116,-0.098568,-0.154509,-0.269643,-0.036686,-0.156199,-0.637197,-0.370794,0.323733,0.016385,0.407343,0.013073,0.373376,0.559313,-0.374192,-0.095046,0.091772,1
LPP-AS2,0.456347,-0.235175,0.691993,-0.224840,-0.181541,-0.131369,0.034287,0.088557,-0.292978,-0.310925,-0.285325,0.448380,-0.033642,0.143204,0.560748,-0.014853,-0.394315,-0.080465,-0.632608,0.132127,0.076076,-0.294101,-0.249369,0.263368,0.037816,0.590530,0.163747,0.186142,0.404625,-0.278132,-0.261231,-0.138673,1
AC074389.9,0.261196,-0.335166,0.886901,-0.203184,-0.277527,-0.130611,-0.089009,0.153317,0.057133,-0.392618,-0.441019,0.741718,0.035192,0.411606,0.124038,0.158640,-0.270272,-0.073800,-0.395688,-0.019406,-0.029050,-0.354169,-0.446955,0.077485,0.092526,0.503165,0.230627,0.337288,0.469478,-0.553048,-0.065051,0.109996,1
ATXN8OS,0.208435,-0.133780,0.611408,-0.200914,-0.243924,-0.149849,0.204665,0.204209,-0.052264,-0.171166,-0.556213,0.597400,-0.054506,0.332990,0.096640,0.319572,0.123464,-0.259217,-0.862496,0.066430,0.164000,-0.315832,-0.760124,0.026062,-0.119576,0.196528,-0.039033,0.327835,0.388061,-0.493919,0.181827,0.093549,1
CEBPA-AS1,0.240327,-0.359801,0.684239,-0.127879,-0.378285,-0.072601,-0.071254,0.018080,-0.204844,-0.412690,-0.403603,0.500000,0.154872,0.175440,0.313378,-0.005907,-0.270139,-0.126337,-0.531738,0.136683,0.056635,-0.376945,-0.109906,0.258997,0.195505,0.587460,0.385918,0.046257,0.206135,-0.261917,-0.066341,0.052754,1
LINC00968,0.219642,-0.216995,0.616328,-0.218563,-0.357323,-0.115660,0.141729,0.177606,-0.027484,-0.156699,-0.531698,0.694536,0.021895,0.261412,0.171353,0.237596,-0.047617,-0.224341,-0.486776,0.021671,0.244858,-0.372561,-0.615490,0.232007,0.020739,0.230994,0.338774,0.298948,0.439951,-0.409368,0.126852,-0.023923,1
DDX11-AS1,-0.005060,-0.103659,0.644020,-0.192278,-0.395777,-0.075876,0.141005,0.055893,-0.084250,-0.150526,-0.491366,0.614763,-0.027785,0.087870,0.303194,0.177096,-0.226184,-0.184350,-0.499924,0.061626,0.112699,-0.433970,-0.350811,0.119260,0.171564,0.307738,0.287568,0.240431,0.439280,-0.521988,0.053695,0.187694,1
GAS5-AS1,0.477872,-0.202986,0.653657,-0.195924,-0.283127,-0.134059,0.124762,0.269384,-0.076870,-0.439693,-0.297029,0.423487,0.223611,0.050939,0.692266,0.074404,-0.080031,-0.105153,-0.601238,0.223531,0.068883,-0.440464,-0.223376,0.095082,0.020018,0.252541,0.122706,0.242357,0.597525,0.112442,-0.224501,-0.267666,1
HOTTIP,0.033482,-0.443573,0.423431,0.513808,-0.097353,0.171608,0.594686,0.440411,-0.290865,-0.012664,-1.111988,0.831281,0.272414,0.197323,0.433266,-0.290530,0.137866,-0.222594,-0.052755,-0.696645,-0.491682,-0.521933,-0.584134,0.169439,0.377435,0.380743,0.429240,0.455955,0.399708,-0.695865,-0.030722,-0.204000,1
PCA3,-0.141092,-0.278130,0.552544,-0.046228,-0.268183,0.008419,0.156218,0.273899,-0.054065,-0.185777,-0.545753,0.869797,0.328894,0.053192,0.177499,0.197080,-0.326242,-0.288173,-0.318647,0.108111,-0.042041,-0.278789,-0.817731,0.299552,-0.063347,0.399104,0.253549,0.429136,0.455466,-0.537657,0.006638,0.257794,1
LINC00887,-0.061863,-0.301585,0.620451,0.007329,-0.336920,-0.010678,0.138763,0.180859,-0.033286,-0.087676,-0.537027,0.749768,0.166847,0.154703,0.204788,0.219959,-0.092720,-0.247972,-0.435669,0.046260,-0.064416,-0.360845,-0.511198,0.230791,-0.044185,0.293395,0.316199,0.384968,0.462735,-0.436840,0.149657,0.225601,1
ACTA2-AS1,0.338539,-0.186664,0.444557,-0.513986,-0.427383,-0.394080,0.085597,0.556776,0.108690,-0.078091,-0.692491,0.574895,0.118190,0.313978,0.179455,-0.065641,-0.145151,-0.258842,-0.587618,0.050474,0.224204,-0.471726,-0.243113,0.324248,-0.135472,0.385887,0.195320,0.259980,0.577218,-0.242076,0.003484,0.152063,1
LOC100132891,0.417376,-0.298706,0.441079,-0.045020,-0.304188,0.114038,0.272557,0.192817,-0.365179,-0.263659,-0.328271,0.541975,0.448595,0.051168,0.532579,-0.149372,-0.101348,-0.342638,-0.670743,0.075358,0.001562,-0.439484,-0.082327,0.024253,0.034262,0.212379,0.085191,0.144052,0.247394,0.135914,-0.202146,0.000931,1
RP4-788L20.3,0.297096,-0.196866,0.522662,-0.103696,-0.168369,-0.126456,0.420646,0.218429,-0.061483,-0.193687,-0.709314,0.874011,-0.024082,0.266619,0.072910,-0.008135,-0.007259,-0.522788,-0.445134,-0.290615,-0.051694,-0.360647,-0.533999,-0.039736,0.191360,0.241630,0.415749,0.267325,0.450816,-0.462997,0.011970,-0.034086,1
LINC00032,0.082319,-0.295797,0.518053,-0.111441,-0.494212,-0.062552,0.190098,0.108362,-0.078409,-0.087886,-0.511141,0.691220,0.064878,0.131537,0.081115,0.192984,-0.102495,-0.356027,-0.426932,0.041172,0.165340,-0.440828,-0.610087,0.264161,-0.032644,0.235160,0.390480,0.268591,0.305421,-0.568421,0.108306,0.126275,1
ZNF667-AS1,-0.073920,-0.259582,0.595370,-0.157525,-0.394621,-0.165295,0.165961,0.164229,-0.071877,-0.162857,-0.576047,0.553349,-0.017664,0.165123,0.093542,0.280085,-0.036318,-0.313156,-0.543157,-0.076743,0.025136,-0.387039,-0.514149,0.109285,0.059624,0.391418,0.160654,0.226781,0.352421,-0.546067,0.054473,0.095231,1
FEZF1-AS1,-0.082347,0.021114,1.144869,0.693229,-0.287497,0.315400,-0.015506,0.530921,-0.137778,0.442153,-1.107947,0.273491,0.330664,0.300943,0.722168,-0.604800,-0.004515,-0.055831,-0.148599,0.084273,-0.330399,-0.746057,-0.897830,0.377712,0.075149,0.758981,-0.247881,0.809414,0.854570,-0.513236,-0.413425,-0.223264,1
FLVCR1-AS1,0.354066,-0.379538,0.630983,-0.036401,-0.340272,-0.038470,-0.051191,0.193913,-0.153115,-0.306197,-0.339634,0.584501,-0.001032,0.188098,0.279783,0.001788,-0.128313,-0.431135,-0.398562,0.111614,-0.088953,-0.551520,-0.542555,0.361096,-0.117009,0.385912,0.293219,0.250522,0.363998,-0.557681,-0.217059,-0.059166,1
MIR7-3HG,0.160583,-0.198698,0.599656,-0.072541,-0.358093,-0.018980,0.152656,0.051514,-0.011444,-0.027427,-0.458273,0.711973,0.097286,0.261044,0.147141,0.176067,-0.089021,-0.342240,-0.544044,-0.029830,0.187392,-0.383202,-0.539676,0.136390,-0.144627,0.138942,0.253975,0.380644,0.297470,-0.533136,0.094858,0.212839,1
RP11-190D6.2,0.002003,-0.093585,0.572964,-0.235208,-0.358834,-0.021823,0.199973,0.077263,-0.127417,-0.244564,-0.459551,0.538269,0.110468,0.034927,0.395117,0.218914,-0.236056,-0.236369,-0.444794,-0.054762,0.113099,-0.487805,-0.294381,0.176937,0.110198,0.364033,0.121846,0.237847,0.363201,-0.401448,0.015419,0.252963,1
HULC,-0.120642,-0.234757,0.762019,1.069798,-0.029650,0.277602,-0.086024,0.898763,-0.227270,0.108457,-1.033719,0.193020,0.561307,0.069393,1.285556,-0.737909,-0.298002,-0.050547,-0.044259,0.066349,-0.204420,-0.845328,-0.792061,0.387372,-0.178928,0.511996,-0.197893,0.725631,1.062397,-0.358457,-0.700540,-0.339855,1
RP11-48O20.4,0.059857,-0.081395,0.652831,-0.125983,-0.498533,-0.042710,0.138541,0.059823,0.130846,-0.110256,-0.499698,0.671551,0.019895,0.152521,0.179393,0.187765,-0.053643,-0.376608,-0.475782,-0.056188,0.010191,-0.327625,-0.485348,0.141509,0.005232,0.213378,0.278803,0.331642,0.436731,-0.474190,0.022389,0.067025,1
CPS1-IT1,0.706288,-0.070135,0.228021,-0.183423,-0.445217,-0.410119,-0.120267,0.470975,-0.399416,-0.505683,0.041484,1.005193,0.205511,-0.405623,0.966630,-0.159123,-0.060583,-0.211036,-0.103502,0.205337,0.385700,-0.244539,-0.455743,-0.250417,-0.010411,0.849119,-0.114129,0.570060,-0.059947,-0.426348,-0.394582,-0.303779,1
EGOT,0.208646,-0.186768,0.627017,-0.178853,-0.321461,0.011298,0.085029,0.090003,-0.121449,0.000142,-0.520454,0.635145,0.170478,0.203050,0.110907,0.210266,-0.185375,-0.209519,-0.568818,-0.009671,0.252848,-0.423044,-0.495341,0.103505,-0.022754,0.198901,0.212526,0.324498,0.327116,-0.374469,0.215181,0.428873,1
LINC00857,-0.036200,-0.211774,0.562834,-0.108922,-0.411049,-0.085417,0.114927,0.188026,0.153754,-0.085645,-0.466899,0.742455,-0.001690,0.183844,0.185556,0.269631,-0.106646,-0.319251,-0.465042,-0.082385,0.134482,-0.405148,-0.465714,0.207207,0.013487,0.246296,0.304289,0.310061,0.345575,-0.504678,0.020248,0.152486,1
FGF13-AS1,0.219395,-0.419034,0.538995,-0.179136,-0.446194,-0.025496,0.154183,0.385350,-0.256115,-0.032635,-0.342038,0.482553,0.214405,0.151857,0.436961,0.250460,-0.164650,-0.295593,-0.344437,0.096496,-0.035676,-0.464207,-0.560360,0.196369,-0.092675,0.215746,0.280044,0.236758,0.380134,-0.468118,-0.064823,0.206397,1
LINC00525,0.177303,-0.186640,0.580134,-0.271038,-0.268362,-0.160592,0.175048,0.335631,0.093260,-0.183513,-0.456820,0.655597,-0.143454,0.269442,0.357972,0.169298,0.023107,-0.192580,-0.514001,-0.114833,0.267760,-0.401064,-0.530586,0.040763,0.112853,0.271733,0.197525,0.254774,0.568794,-0.433293,-0.009696,-0.015161,1
LEMD1,0.024017,-0.105478,0.529840,0.031517,-0.620070,0.148196,0.074082,0.029436,-0.081582,-0.170185,-0.320818,0.502419,0.159817,-0.036599,0.460063,-0.086729,-0.233165,-0.107539,-0.610505,0.075926,0.152210,-0.309870,-0.222432,-0.284216,-0.210940,0.231609,0.121296,0.200925,0.226711,-0.162182,0.106766,-0.099210,1
LINC00052,-0.135327,-0.031857,0.731030,-0.230119,-0.317129,-0.127771,0.165404,0.108309,-0.318515,0.008401,-0.463316,0.277292,0.209868,-0.111990,0.448617,0.096175,-0.283664,-0.207830,-0.565327,-0.137483,-0.037426,-0.499711,-0.409380,0.035185,0.189420,0.357375,0.209829,0.303068,0.534143,-0.538545,0.156151,0.308384,1
NONHSAG017379,-0.228856,0.032639,0.976550,0.889245,-0.489487,0.370710,0.023489,0.718939,-0.390191,0.200984,-1.171293,0.232103,0.418062,0.010952,1.042853,-0.785878,-0.277669,0.126251,-0.152176,0.075739,-0.212581,-0.490316,-0.791377,-0.071003,-0.063318,0.647887,-0.419566,0.544579,0.743413,-0.251983,-0.337494,-0.055548,1
AP001065.2,0.050721,-0.270343,0.643079,-0.104234,-0.583916,0.032807,0.009991,0.206915,-0.066591,-0.103962,-0.549689,0.669794,-0.161958,0.115860,0.157059,0.185209,-0.141304,-0.366445,-0.375802,-0.014362,0.031916,-0.524877,-0.512506,0.141702,0.109119,0.283317,0.218789,0.125850,0.322658,-0.580178,0.149088,0.087136,1
NONHSAG056029,0.079242,-0.108558,0.414758,0.003897,-0.389127,0.168013,0.187174,0.038228,-0.238780,-0.274615,-0.351401,0.626108,0.458221,0.115636,0.324295,0.095162,-0.211250,-0.144640,-0.723142,0.105822,0.277081,-0.345371,-0.194421,-0.158090,-0.324278,0.055546,0.152877,0.444449,0.205318,0.040543,0.166435,0.069420,1
NRON,-0.053616,-0.078263,0.503957,0.265999,-0.512794,-0.074003,0.256493,0.320478,-0.037797,-0.460283,-0.215426,0.337648,0.177160,0.122340,0.593354,-0.010910,-0.283654,-0.122897,-0.677808,-0.182223,0.234882,-0.243813,-0.181566,-0.047482,-0.270655,0.286310,0.576909,0.057091,0.201825,-0.283302,-0.252789,0.054077,1
CTD-2195M18.1,0.096437,-0.324940,0.479400,-0.156228,-0.461300,0.094894,0.148403,0.272929,-0.001830,-0.061393,-0.565292,0.695967,0.124428,0.327067,0.230563,0.253852,-0.140810,-0.435126,-0.331274,-0.093501,0.176243,-0.326720,-0.474025,0.105535,-0.031142,0.234570,0.175639,0.176070,0.389485,-0.450779,0.118920,0.265181,1
RP11-269C23.3,0.157012,-0.408844,0.704951,-0.288655,-0.416945,0.042479,-0.053259,0.148761,0.035740,-0.318762,-0.478606,0.473899,-0.095989,0.293796,0.325158,0.160435,-0.377397,-0.169489,-0.306719,-0.165392,0.153231,-0.406177,-0.191428,0.152714,0.188116,0.481901,0.175867,0.190923,0.376942,-0.551641,-0.026427,0.291537,1
LINC-RoR,0.062351,-0.239403,0.611901,-0.099848,-0.324792,-0.061540,0.231691,0.079814,0.169030,0.046358,-0.431993,0.535216,0.085501,0.219022,0.437141,0.007988,-0.142339,-0.276548,-0.597095,-0.128049,0.161630,-0.515366,-0.307999,0.146981,-0.016728,0.133562,0.083539,0.366330,0.289820,-0.568213,0.113979,0.158077,1
RP11-242F24.1,0.059993,-0.266231,0.624932,-0.030714,-0.370165,0.007776,0.180596,0.105755,0.229774,0.058610,-0.454417,0.575831,0.146279,0.254036,0.380570,0.030921,-0.123495,-0.248227,-0.577171,-0.146615,0.095871,-0.471204,-0.338640,0.176075,0.046736,0.111490,0.090810,0.482763,0.299359,-0.533770,0.133842,0.277675,1
TUSC7,-0.062780,-0.370377,0.622844,0.095474,-0.242690,0.059905,0.129439,0.274396,0.219436,-0.392270,-0.624402,0.929339,0.149092,0.496861,0.111640,0.155571,-0.123782,-0.191875,-0.287423,-0.040925,-0.060390,-0.411670,-0.491086,0.123482,0.076777,0.462477,0.173947,0.326249,0.442699,-0.836401,-0.168937,0.298407,1
NONHSAG051291,0.077467,-0.146153,0.527458,0.100020,-0.508533,0.091774,0.164407,0.104709,-0.009065,-0.218552,-0.243891,0.460333,0.122597,0.250478,0.517519,-0.226462,-0.329939,-0.245485,-0.661583,0.031798,0.250536,-0.253257,-0.152883,-0.214131,-0.186361,0.032877,0.178820,0.271008,0.149355,-0.211694,0.070142,0.124336,1
BACE1-AS,-0.085606,-0.193207,0.529219,0.025844,-0.411398,-0.023314,0.241841,0.177849,-0.005846,-0.320447,-0.340467,0.488716,0.135118,0.044135,0.548008,-0.047952,-0.232120,-0.279778,-0.535755,0.012155,0.245016,-0.157277,-0.142835,-0.071772,-0.081731,0.256444,0.325785,0.122919,0.332725,-0.280233,-0.078124,0.003682,1
RP4-792G4.2,0.431953,-0.448921,0.830617,-0.385497,-0.303306,-0.167274,-0.058114,0.368651,0.042611,-0.155956,-0.281711,0.488474,-0.116586,0.633826,0.393181,0.145215,-0.257208,-0.157341,-0.440303,-0.304809,0.054987,-0.492439,-0.470172,0.325991,0.137122,0.467230,0.126371,0.170444,0.444381,-0.374278,-0.071993,0.053477,1
NONHSAG027342,0.167059,-0.277290,0.522577,0.052256,-0.492311,0.219928,0.167643,0.020896,0.032055,-0.287719,-0.356758,0.495977,0.182485,0.061402,0.496115,-0.151877,-0.319279,-0.209160,-0.533193,0.222681,0.104404,-0.206437,-0.075539,-0.310629,-0.030622,0.124578,0.082685,0.326004,0.212160,-0.152742,0.050783,0.127600,1
RP11-484N16.1,0.008977,-0.268652,0.639488,-0.058811,-0.277079,-0.079493,-0.001832,-0.076191,-0.210405,-0.337916,-0.487397,0.295131,0.163000,0.034746,0.467533,0.082036,-0.305487,-0.097245,-0.587740,0.062553,0.265769,-0.339408,0.044824,0.027840,0.038689,0.450521,0.449049,0.161645,0.376884,-0.346696,-0.018770,0.215143,1
CCAT2,-0.124870,0.466172,0.941176,0.997923,-0.224348,1.196758,0.103393,0.456936,-0.116357,0.530868,-1.558470,-0.376368,0.677383,-0.315155,1.914209,-0.729496,-0.678341,0.169261,0.179571,0.821544,-0.202085,-0.313793,-0.370264,0.068712,0.593341,0.528720,-0.462030,1.242918,1.509890,-0.184926,-0.277943,-0.847062,1
C14orf23,-0.021100,-0.321480,0.365684,-0.030043,-0.649318,0.175394,0.121853,0.196087,-0.319995,-0.475418,-0.513429,0.430495,0.277859,0.185094,0.259788,0.174857,-0.192219,-0.249875,-0.639883,0.111459,0.261984,0.027611,-0.282161,-0.121227,-0.231277,0.411915,-0.127780,0.159171,0.103472,-0.074572,0.035333,0.009531,1
NONHSAG029985,0.158750,-0.225331,0.391681,-0.024822,-0.587931,0.328990,0.110984,0.264036,-0.145224,-0.125162,-0.278429,0.580075,0.263943,0.286253,0.398851,-0.121906,-0.292965,-0.261351,-0.555780,0.115357,0.249330,-0.122907,-0.247828,-0.184013,-0.273616,0.119360,0.050081,0.322907,0.113664,-0.147048,0.118665,0.198738,1
PCAT6,0.242770,-0.621516,0.736439,-0.303086,-0.434401,0.004420,-0.052101,0.295188,0.138333,-0.154892,-0.321163,0.408761,0.023983,0.423922,0.300325,0.067001,-0.292080,-0.297673,-0.385954,-0.201255,-0.020982,-0.438017,-0.207671,0.375026,0.199369,0.626537,0.114253,0.123660,0.273725,-0.544236,-0.096324,0.119311,1
LINC00599,0.344917,-0.286611,0.775987,-0.117885,-0.357109,-0.176303,0.000611,0.536790,0.027564,-0.092523,-0.370507,0.399138,0.069859,0.086274,0.137375,0.248052,0.031911,-0.380406,-0.448021,-0.006598,-0.126235,-0.663531,-0.625874,0.128748,0.024639,0.258478,0.592752,0.183695,0.341552,-0.500105,0.004956,0.332950,1
PANDAR,-0.421737,0.006230,0.464465,0.747696,1.181181,-0.062222,0.187306,-0.394250,-0.805977,1.066164,-0.004683,0.205188,-1.127321,-0.448623,0.433449,-0.086965,-2.332532,-1.145758,-0.881288,-1.182394,0.398996,-1.573032,-0.579706,-1.169742,-0.344647,1.561559,-0.294281,0.082701,1.789956,-0.956396,0.432140,0.122379,1
RP5-1121A15.1,-0.008716,-0.230017,0.553320,-0.233797,-0.557195,0.138148,0.192863,0.332278,0.042827,-0.155949,-0.373310,0.569107,-0.064571,0.206191,0.288983,0.195593,-0.188836,-0.442232,-0.372991,-0.002474,0.169748,-0.442918,-0.327685,0.086992,0.106444,0.215031,0.084823,0.278980,0.391581,-0.595529,-0.049159,0.266992,1
FLI1-AS1,0.196010,-0.217093,0.568578,-0.173848,-0.369579,0.019218,-0.034557,0.328959,0.198348,-0.270912,-0.514920,0.507778,-0.237520,0.038550,-0.040415,0.478359,-0.091982,-0.484945,-0.561874,-0.203121,0.313888,-0.652435,-0.536258,0.002744,-0.022737,0.176160,0.321977,0.259771,0.380089,-0.688087,0.002380,0.302039,1
RP11-701H24.7,0.622413,-0.434624,0.652966,-0.029141,-0.132358,0.018551,0.060458,0.316184,-0.391029,-0.328106,-0.606860,0.516016,0.184174,0.194346,0.185172,-0.036753,-0.038606,-0.402898,-0.397502,-0.114988,0.030784,-0.457237,0.026520,-0.259341,0.293139,0.476036,0.647611,-0.020812,0.469105,-0.056677,-0.243790,0.101167,1
NONHSAG033254,0.022709,-0.035447,0.708510,0.011431,-0.340022,-0.081317,0.200790,0.289935,0.067313,-0.174331,-0.520617,0.452218,0.097056,0.065666,0.162764,0.211639,-0.079452,-0.360064,-0.481366,-0.142204,0.386616,-0.517739,-0.416509,0.117914,0.088223,0.153045,0.225363,0.369813,0.339445,-0.604109,-0.177940,0.313498,1
AGAP2-AS1,0.538773,1.555279,-0.061254,1.192382,-1.602685,1.401662,0.100030,-0.604144,-0.077552,-0.239441,-1.295674,-0.370932,1.218429,1.736045,0.541189,0.194489,0.782025,0.094410,0.228690,0.029472,0.849645,-1.546256,-0.668568,0.133975,-0.552165,0.650219,0.040666,-0.389223,0.497500,-0.584823,0.014637,-0.486380,1
NONHSAG052510,0.041666,-0.199070,0.538129,0.175171,-0.514473,0.039224,0.359256,0.045107,0.005454,-0.078317,-0.222811,0.557089,0.262209,0.231665,0.480425,-0.281441,-0.308214,-0.231662,-0.704304,-0.016441,0.117484,-0.218623,-0.175525,-0.058261,-0.209826,0.095428,0.041831,0.341511,-0.041115,-0.162022,0.157325,0.038252,1
RHPN1-AS1,0.041675,-0.385003,0.560689,-0.027458,-0.484516,0.074320,0.043314,0.218995,-0.055622,-0.391110,-0.348196,0.485670,0.035222,0.191175,0.550655,0.035229,-0.414475,-0.177109,-0.346764,0.098590,0.096722,-0.138703,-0.135755,-0.158851,-0.055216,0.375002,0.248275,0.066918,0.271951,-0.294398,-0.054910,0.137846,1
LINC00974,-0.085638,-0.027111,0.523228,-0.075632,-0.168261,-0.196943,0.236829,0.073285,0.258448,-0.099456,-0.473670,0.599963,0.117188,0.078688,0.021829,0.288577,-0.091725,-0.314927,-0.714526,-0.158694,0.132263,-0.534651,-0.519911,0.331021,0.115838,0.177769,0.410599,0.530938,0.403695,-0.688854,0.027691,0.136211,1
AC113607.2,0.103943,-0.234043,0.419947,-0.216722,-0.458017,0.186572,0.011789,0.436494,-0.133563,-0.114834,-0.523721,0.558856,0.260415,0.166085,0.071036,0.447342,-0.055129,-0.423906,-0.396687,-0.051128,0.401254,-0.360640,-0.557953,0.100431,-0.125526,0.106190,0.261760,0.453612,0.399811,-0.470640,0.034801,0.393761,1
NONHSAG014098,-0.095638,-0.265374,0.423980,0.186529,-0.665488,0.231477,0.033497,0.300999,-0.026097,-0.439746,-0.314489,0.555952,0.060722,0.184005,0.517095,0.009057,-0.340748,-0.327557,-0.341633,-0.038437,0.041171,-0.128253,-0.194243,-0.109015,-0.233365,0.317291,0.275597,0.068747,0.130587,-0.198044,-0.118431,0.004346,1
NONHSAG018058,-0.054872,-0.237300,0.427098,0.044052,-0.663535,0.243916,0.176506,0.372831,-0.015274,-0.339509,-0.300550,0.504893,0.115985,0.126609,0.503499,-0.057821,-0.226866,-0.256505,-0.392834,-0.006600,0.143413,-0.181754,-0.089641,-0.161907,-0.139800,0.402561,0.213760,0.021481,0.113020,-0.209248,-0.116686,-0.001821,1
NONHSAG041250,-0.074398,-0.173326,0.520254,0.102886,-0.687315,0.166438,0.207293,0.374511,0.025949,-0.429095,-0.275731,0.518589,0.032642,0.203591,0.513952,-0.134034,-0.415875,-0.263761,-0.391400,-0.003750,0.162979,-0.301257,-0.204939,-0.216761,-0.124971,0.208841,0.136281,0.016034,0.178731,-0.154937,-0.075361,0.032112,1
LUST,-0.043862,0.117105,0.425645,0.224807,-0.498812,0.021919,0.115290,0.141472,-0.031002,-0.444383,-0.359993,0.384589,0.251203,-0.012960,0.376197,-0.028286,-0.241344,-0.246417,-0.687460,-0.082492,0.308437,-0.286828,-0.073194,-0.196701,-0.201345,0.208588,0.444216,0.188328,0.229979,-0.080112,-0.176524,0.151385,1
LINC00162,0.196118,-0.061494,0.592856,-0.231053,-0.009968,-0.299607,0.237885,0.555238,0.181062,0.032033,-0.116131,0.534582,-0.082517,0.676174,-0.093020,0.501164,0.086475,-0.547748,-0.500278,-0.294381,0.007975,-0.585300,-0.963576,0.043313,-0.037733,0.376321,0.619069,0.332955,0.434573,-0.893790,0.419250,-0.057234,1
NONHSAG032126,-0.039340,0.277985,0.501166,0.816372,-0.021696,-0.031465,0.433432,0.271449,0.241447,-0.301647,-0.693789,0.204324,0.398458,-0.152968,0.641539,-0.086028,-0.167257,0.108517,-1.048854,-0.312963,0.132325,0.191808,-0.326472,0.425796,0.025933,0.403165,0.265168,0.446152,0.133120,0.207578,0.096644,0.031531,1
KIAA0125,0.089749,-0.027290,0.418633,0.154840,-0.408989,-0.323008,0.501162,-0.039373,-0.400145,-0.245598,-0.350920,-0.183639,0.465053,-0.259276,0.837805,-0.062974,-0.405420,0.092664,-0.692668,-0.266069,-0.092134,-0.349639,-0.545590,-0.033926,-0.309222,0.416838,0.851140,0.149843,0.317215,-0.223978,0.267682,0.149335,1
RP11-838N2.4,-0.028282,0.036866,0.534206,0.006006,-0.222435,-0.152814,0.212626,0.129121,0.195594,0.047368,-0.351225,0.753540,-0.150001,0.179194,-0.126642,0.488743,0.126558,-0.650874,-0.706623,0.103396,-0.168413,-0.294814,-0.480618,0.276357,-0.038165,0.285617,0.706326,0.446324,0.525334,-0.700931,0.258995,-0.108419,1
RP11-524C21.1,0.078658,0.160661,0.400112,0.396411,-0.506381,0.307772,-0.178585,0.541448,-0.076364,-0.571188,-0.368045,0.481644,-0.037154,-0.055229,0.398690,0.234348,-0.304211,-0.412712,-0.510047,0.143940,0.381548,-0.259978,-0.022453,-0.310260,-0.219571,0.225479,0.486464,0.025119,0.228899,-0.113826,-0.227421,0.287543,1
LINC00460,0.082256,-0.014540,0.431349,0.305054,-0.459297,0.288630,-0.131324,0.642873,-0.135860,-0.565086,-0.272770,0.505587,0.037492,-0.016978,0.302830,0.181878,-0.330734,-0.377719,-0.518905,0.065396,0.403490,-0.101638,-0.048040,-0.364946,-0.198397,0.252141,0.407032,0.152632,0.267382,0.016726,-0.142660,0.176289,1
NONHSAG006477,-0.033850,-0.002655,0.535944,0.346964,-0.450445,0.245161,-0.190266,0.511242,-0.138855,-0.611802,-0.427863,0.426806,-0.045713,-0.103456,0.365957,0.140678,-0.314572,-0.390891,-0.474094,0.087118,0.366600,-0.162812,-0.044514,-0.312425,-0.164212,0.214645,0.422331,0.124343,0.351632,0.029711,-0.060132,0.278232,1
